name,rating,transactions,price,label
H Cafe,4.5,"['pickup', 'restaurant_reservation', 'delivery']",2,POSITIF
The Potato Sack,4.5,"['delivery', 'pickup']",2,POSITIF
China Food Express Restaurant,3,[],1,NEGATIF
Mom's House,3.5,['delivery'],1,POSITIF
Plato,4,['delivery'],2,POSITIF
Fresh Coast Bistro,4,"['delivery', 'pickup']",0,POSITIF
Take Five,3,[],1,NEGATIF
Hibachi by H,4.5,"['pickup', 'delivery']",0,POSITIF
Las Champas,4,[],1,POSITIF
Magal BBQ,4.5,"['pickup', 'delivery']",2,POSITIF
Trilussa,5,[],0,POSITIF
Big Ants BBQ #2,4.5,[],0,POSITIF
Chimac Star,4,"['delivery', 'pickup']",2,POSITIF
Tacos Castillo,4.5,[],0,POSITIF
Honey Night,5,"['pickup', 'delivery']",2,POSITIF
Mochinut,4.5,[],0,POSITIF
Fire Chicken,4.5,"['delivery', 'pickup']",2,POSITIF
YoungBinRu,4,"['pickup', 'delivery']",0,POSITIF
DGM Sashimi House,4,[],2,POSITIF
Ohmajip,3,[],0,NEGATIF
JJAN,4.5,"['pickup', 'delivery']",2,POSITIF
Jong Ga Jip,3.5,['delivery'],2,POSITIF
El Paseo Inn,4,['delivery'],2,POSITIF
Ondal,3.5,['delivery'],2,POSITIF
Sol Bat Jip,3,[],0,NEGATIF
Mr Churro,4,['delivery'],1,POSITIF
Hibachi Grill Buffet,2.5,[],1,NEGATIF
La Luz Del Dia,3.5,"['pickup', 'delivery']",1,POSITIF
Honey Pig,3.5,['delivery'],2,POSITIF
El Jireh Pupuseria y Restaurant,4.5,['delivery'],0,POSITIF
Three Borders Brunch & Grill,5,"['pickup', 'delivery']",2,POSITIF
ACA Grill,4.5,"['delivery', 'pickup']",2,POSITIF
Don Don Lee Soondae,5,['delivery'],0,POSITIF
Masa Tortilleria,4,[],1,POSITIF
Lowkey Burrito,4.5,[],1,POSITIF
Haemaru,4,"['delivery', 'pickup']",2,POSITIF
Lobby Bar,3,[],3,NEGATIF
George's Cafe,5,"['delivery', 'pickup']",0,POSITIF
Slurpin' Ramen Bar - Los Angeles,4.5,"['pickup', 'delivery']",2,POSITIF
Founder's Room,4.5,[],0,POSITIF
Emporium Thai,4,"['restaurant_reservation', 'pickup', 'delivery']",2,POSITIF
Bud Namu Korean BBQ,3,"['delivery', 'pickup']",2,NEGATIF
Myung Dong Tofu House,4,"['pickup', 'delivery']",2,POSITIF
Lunch Stop,2.5,[],1,NEGATIF
Thank U Pho,4,"['delivery', 'pickup']",1,POSITIF
China Combo,3,"['delivery', 'pickup']",1,NEGATIF
Happy Noodle - Rodeo,4,['delivery'],1,POSITIF
Naab Café,4,"['delivery', 'pickup']",2,POSITIF
Cielito Lindo,4,['delivery'],1,POSITIF
Cathedral Plaza Cafe,4,[],1,POSITIF
Twozone Chicken,4.5,"['pickup', 'delivery']",2,POSITIF
Bazaar De Mexico,4.5,[],2,POSITIF
Las Anitas,3.5,['delivery'],2,POSITIF
La Golondrina Mexican Cafe,3.5,"['delivery', 'pickup']",2,POSITIF
Chiguacle Sabor Ancestral de Mexico,3.5,"['pickup', 'delivery']",2,POSITIF
THAI THAI THAI,3,[],0,NEGATIF
Oono Sushi,5,[],1,POSITIF
California Market Gimbap & Udon,4,['delivery'],1,POSITIF
El Chato Taco Truck,4.5,['delivery'],1,POSITIF
La Noche Buena Restaurant,4.5,['delivery'],1,POSITIF
Lalibela Ethiopian Restaurant,4.5,"['pickup', 'delivery']",2,POSITIF
Buna Ethiopian Restaurant & Market,4.5,"['pickup', 'delivery']",2,POSITIF
Farm Cup Coffee,5,[],0,POSITIF
Top Round Roast Beef,3.5,"['delivery', 'pickup']",2,POSITIF
Galero Grill,3.5,['delivery'],1,POSITIF
Merkato Ethiopian Restaurant & Market,4,"['delivery', 'pickup']",2,POSITIF
Messob,4,"['pickup', 'delivery']",2,POSITIF
Rosalind's Ethiopian Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Chelitas Authentic Mexican Cuisine,5,[],0,POSITIF
Ocha Classic,3.5,['delivery'],2,POSITIF
88 Restaurant,4.5,['delivery'],1,POSITIF
WooRee Restaurant,4.5,['delivery'],1,POSITIF
Papa John's Pizza,2.5,"['delivery', 'pickup']",1,NEGATIF
Cousins Maine Lobster - Los Angeles,3.5,[],2,POSITIF
Colibri Cafe,5,"['pickup', 'delivery']",0,POSITIF
Hansoldoshirak,4.5,[],0,POSITIF
Honey wing,4.5,"['pickup', 'delivery']",0,POSITIF
Vim Thai-Chinese Restaurant,3.5,['delivery'],1,POSITIF
kenneth hahn hall of administration cafeteria,4.5,['delivery'],0,POSITIF
Meals by Genet,4.5,['delivery'],2,POSITIF
Jail Joa,5,"['delivery', 'pickup']",0,POSITIF
El Jalapeno Tacos,4,['delivery'],1,POSITIF
Curry Pot,1,[],0,NEGATIF
Fruit Stand,3.5,[],1,POSITIF
hanchic.,4.5,"['delivery', 'pickup']",2,POSITIF
café Persona,5,['delivery'],0,POSITIF
Trejos Tacos - La Brea,3.5,"['pickup', 'delivery']",2,POSITIF
Hinoki & The Bird,3.5,"['restaurant_reservation', 'delivery']",3,POSITIF
Pulgarcito Querido,4.5,['delivery'],0,POSITIF
Taste of Mexico,5,[],0,POSITIF
Soowon Galbi KBBQ Restaurant,4.5,['delivery'],2,POSITIF
Federal Cafe,4,[],1,POSITIF
Au Lac,4,"['pickup', 'delivery']",2,POSITIF
Thai Ocean 2,1.5,['delivery'],2,NEGATIF
Happy Rice Cake House,3.5,[],0,POSITIF
Maharaja Cuisine Of India,4.5,"['delivery', 'pickup']",2,POSITIF
Taco Stand,4.5,[],1,POSITIF
Jang Teo Bossam,4,"['delivery', 'pickup']",2,POSITIF
Annie's Soul Delicious,4.5,"['pickup', 'delivery']",2,POSITIF
Trimana,3,['delivery'],1,NEGATIF
JunTong SulLungTang,4,['delivery'],2,POSITIF
Si Laa,4,['delivery'],2,POSITIF
Subway,3,"['pickup', 'delivery']",1,NEGATIF
Ma Dang Gook Soo,4,['delivery'],1,POSITIF
Viet Ngan's Lab,5,[],1,POSITIF
Buil Samgye Tang,4.5,[],2,POSITIF
BCD Tofu House,3.5,['delivery'],2,POSITIF
Moa Bar,4.5,[],0,POSITIF
Chick 'N Chow,4,"['pickup', 'delivery']",2,POSITIF
Corner Place,4,"['delivery', 'pickup']",2,POSITIF
Upstage Burger,3,['delivery'],2,NEGATIF
Bondak,5,[],0,POSITIF
Paris Baguette,4,[],0,POSITIF
Eight Korean BBQ,4.5,[],2,POSITIF
Domino's Pizza,2,[],1,NEGATIF
J BBQ,3.5,['delivery'],2,POSITIF
Panorama Cafe,4,['delivery'],1,POSITIF
Westwood Thai Cafe,3.5,"['pickup', 'delivery']",1,POSITIF
Yoshinoya - West Covina,2.5,['delivery'],1,NEGATIF
La Table de Sophie & Le Bar de Simon,4.5,"['restaurant_reservation', 'delivery', 'pickup']",0,POSITIF
Peppe's Pollo,4,['delivery'],1,POSITIF
Black Tie Catering,5,[],0,POSITIF
Pat's Restaurant and Catering,4.5,['delivery'],3,POSITIF
Shiloh’s Steakhouse,4,"['pickup', 'delivery']",3,POSITIF
The Holy Grill Restaurant,4.5,"['delivery', 'pickup']",2,POSITIF
Shanghai Diamond Garden,3.5,"['delivery', 'pickup']",2,POSITIF
L.A. Omagari,4,[],0,POSITIF
Orsini Restaurant,1,[],0,NEGATIF
Senor Burrito,4,['delivery'],1,POSITIF
Wonsan Myunok,3,['delivery'],2,NEGATIF
Franco's Fresh Mexican Food,3,[],0,NEGATIF
Concert Hall Café,3,['delivery'],2,NEGATIF
Attari Sandwich Shop,4,"['pickup', 'delivery']",2,POSITIF
PSY on Pico,4.5,"['delivery', 'pickup']",2,POSITIF
Veggie Greek,5,"['delivery', 'pickup']",2,POSITIF
Delphi Greek Restaurant And Bar,3.5,"['pickup', 'delivery']",2,POSITIF
Pomodoro Trattoria,4.5,['delivery'],2,POSITIF
Glatt Hut,2.5,[],2,NEGATIF
Nagila Kosher Pizza & Salads,3.5,['delivery'],2,POSITIF
Sweety Hut Thai Restaurant,4,"['pickup', 'delivery']",2,POSITIF
Kosher Pizza Station,4.5,['delivery'],1,POSITIF
Bicyclette,4,[],4,POSITIF
Mr. C Restaurant,3.5,['delivery'],3,POSITIF
A-Won Japanese Restaurant,3.5,['delivery'],2,POSITIF
Red Fish Kitchen,3.5,['delivery'],4,POSITIF
Taqueria Y Pupuseria El Savoy,4.5,[],1,POSITIF
Sprazzo Cucina Italiana,4,"['delivery', 'pickup']",2,POSITIF
Minori Sushi,4,"['delivery', 'pickup']",2,POSITIF
O2 Cafe,3.5,[],1,POSITIF
Tuk Tuk Thai,3.5,"['pickup', 'delivery']",2,POSITIF
Charlie's Kosher Delicatessen,4.5,"['pickup', 'delivery']",1,POSITIF
Pao Jao Dumpling House,4,['delivery'],1,POSITIF
Seoul Soondae House Two,4,[],1,POSITIF
The Sidewalk,5,[],0,POSITIF
Plaza Mandarin House,3.5,[],2,POSITIF
Aaron's Kitchen,4,"['pickup', 'delivery']",0,POSITIF
Nicole's Gourmet Coffee & Chocolate Shop,4,['delivery'],1,POSITIF
Schnitzly,3.5,"['pickup', 'delivery']",2,POSITIF
Bab Han Kki. One Bite. Pioneer Chicken,3.5,['delivery'],2,POSITIF
PLAZA HANSHIK,4.5,[],0,POSITIF
Tonkatsu House,4,"['pickup', 'delivery']",1,POSITIF
Koreatown Plaza Food Corner,4,[],2,POSITIF
H Mart - Koreatown Plaza,4,[],0,POSITIF
Gamja Bawi,3.5,[],1,POSITIF
Chungwa Kall Gook,3.5,[],1,POSITIF
Plaza Sandwich and Juice,5,[],1,POSITIF
Pho 2000,3,[],1,NEGATIF
Bibi's Bakery & Cafe,4.5,"['delivery', 'pickup']",1,POSITIF
The Rooster,4,"['delivery', 'pickup']",2,POSITIF
The Milky Way,4.5,['delivery'],2,POSITIF
Meshuga 4 Sushi,3.5,"['pickup', 'delivery']",2,POSITIF
Jeff's Gourmet Sausage Factory,4,"['pickup', 'delivery']",2,POSITIF
Crab House,4,['delivery'],2,POSITIF
Lenny's Casita,5,['delivery'],0,POSITIF
Got Kosher? Bakery & Deli,4,"['pickup', 'delivery']",2,POSITIF
Ziran,4,['delivery'],2,POSITIF
Founders Ale House,4.5,"['pickup', 'delivery']",2,POSITIF
Shaherzad,3.5,"['pickup', 'restaurant_reservation', 'delivery']",2,POSITIF
Harissa Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Factor's Famous Deli,3.5,"['pickup', 'delivery']",2,POSITIF
Tochal Market,2.5,[],2,NEGATIF
Eilat Bakery,2,[],4,NEGATIF
Sushiko,4,['pickup'],2,POSITIF
Shalom Grill,3.5,"['delivery', 'pickup']",2,POSITIF
Livonia Glatt Market,4,[],1,POSITIF
Pico Cafe,3,"['pickup', 'delivery']",2,NEGATIF
Melanee Thai,3.5,"['pickup', 'delivery']",2,POSITIF
Signorelli's Pizzeria,4.5,"['pickup', 'delivery']",0,POSITIF
Kolah Farangi,3,"['pickup', 'delivery']",2,NEGATIF
Carvery Kitchen,4,"['pickup', 'delivery']",2,POSITIF
Fu's Palace,3.5,"['delivery', 'pickup']",2,POSITIF
Fish Grill,4,"['delivery', 'pickup']",2,POSITIF
Yen Sushi & Sake Bar,3.5,"['delivery', 'pickup']",2,POSITIF
Lieders Pico,4.5,['delivery'],2,POSITIF
Haifa Restaurant,4,"['pickup', 'delivery']",2,POSITIF
Shalom Pizza,4.5,"['pickup', 'delivery']",1,POSITIF
Ong Ga Nae Korean BBQ,4.5,"['restaurant_reservation', 'delivery']",2,POSITIF
Flame Persian Cuisine,3.5,"['pickup', 'delivery']",2,POSITIF
Sholeh,2.5,[],2,NEGATIF
Kang Nam Restaurant,3.5,['delivery'],2,POSITIF
Awoolim,4,['delivery'],1,POSITIF
Café Glacé,4,"['pickup', 'delivery']",1,POSITIF
Flix Cafe,3.5,[],2,POSITIF
Yummy.com,3,[],2,NEGATIF
Otium,4,['delivery'],3,POSITIF
Mamilla,4,['delivery'],0,POSITIF
Mary & Robb's Westwood Cafe,4,"['pickup', 'delivery']",2,POSITIF
Nayeli's Fresh Fruit,5,[],0,POSITIF
Cass Town,5,"['pickup', 'delivery']",0,POSITIF
Soban,3.5,"['pickup', 'delivery']",2,POSITIF
Mari Los Angeles,4,['delivery'],3,POSITIF
Kabob By Faraj Restaurant & Kosher Meat Market,4.5,['pickup'],2,POSITIF
Pizzabilities,4,['delivery'],1,POSITIF
Twin Dragon Chinese Restaurant,3,"['delivery', 'pickup']",2,NEGATIF
Burger Bombay Food Truck,1,[],0,NEGATIF
LA Burger Bar,3.5,['delivery'],2,POSITIF
Vespaio,3.5,['delivery'],2,POSITIF
Sun Ha Jang,3.5,['delivery'],2,POSITIF
Yong Su San,3.5,[],3,POSITIF
Kanbai Sushi,3.5,[],0,POSITIF
Sushi Hon,4.5,"['delivery', 'restaurant_reservation', 'pickup']",2,POSITIF
Olympic Noodle,4,['delivery'],2,POSITIF
Nuka Cafe,4.5,"['delivery', 'pickup']",1,POSITIF
Parks 2 Go,5,[],0,POSITIF
Ham Kyung DO,4,[],0,POSITIF
Hanbang Boyangtang,3.5,[],1,POSITIF
Bulrocho Korean Restaurant,4,['delivery'],2,POSITIF
Park's BBQ,4,"['pickup', 'restaurant_reservation', 'delivery']",3,POSITIF
Colburn Café,3.5,[],1,POSITIF
Cafe Nemo,5,[],0,POSITIF
Da Jeong Korean Cuisine,4.5,"['pickup', 'delivery']",2,POSITIF
Homeboy Diner,4,[],1,POSITIF
Jummee's BLISS Kitchen,5,[],0,POSITIF
Subway,3.5,"['delivery', 'pickup']",1,POSITIF
Feng Mao Lamb Kebab - Olympic,4.5,"['delivery', 'pickup']",2,POSITIF
Jimmy John's,2.5,[],1,NEGATIF
Kyoto Hibachi,4.5,"['pickup', 'delivery']",0,POSITIF
The Happy Inka,3.5,[],1,POSITIF
Taco Queen Catering,4,[],0,POSITIF
Rainbow Deli and Grill Truck,3.5,[],0,POSITIF
Belicious Green Smoothies,2.5,[],1,NEGATIF
Frescura Tropical Alfredo's Fruit Cart,5,[],0,POSITIF
QUERIA’S TACOS,5,[],0,POSITIF
The Dragon Restaurant,3.5,['delivery'],2,POSITIF
Sinulang All Kelang,4.5,['delivery'],1,POSITIF
Flaming Grain,5,[],0,POSITIF
Trimana,3,['delivery'],1,NEGATIF
Mariscos King Fish,3,"['pickup', 'delivery']",2,NEGATIF
La Tropicana Fruit & Juices,3.5,['delivery'],1,POSITIF
La Poblana Restaurant,1,[],0,NEGATIF
Lemonade,4,"['pickup', 'delivery']",2,POSITIF
Ktown Pho,4.5,"['delivery', 'pickup']",2,POSITIF
La Salsa,3,"['pickup', 'delivery']",1,NEGATIF
King's Empanadas,3.5,"['pickup', 'delivery']",1,POSITIF
Tacos Del Chino,4.5,['delivery'],1,POSITIF
Border Grill Downtown LA,4,[],2,POSITIF
Cilantro Fresh Mexican Grill,4,[],0,POSITIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
Olympic Cafe - House of Breakfast,3.5,[],1,POSITIF
Sung Shogun,4.5,['delivery'],0,POSITIF
SYTK Sullungtang,5,[],0,POSITIF
Jack's Thai B B Q / Cuisine,5,[],1,POSITIF
Yoshinoya - Olympic,3,['delivery'],1,NEGATIF
Pho 2000 Restaurant,3.5,['delivery'],1,POSITIF
Ojd Restaurant,5,[],0,POSITIF
Sanya,3,"['delivery', 'pickup']",2,NEGATIF
Roybal Café,4,[],1,POSITIF
Times Square Cafe,4,[],0,POSITIF
Jang An Restaurant,4.5,"['pickup', 'delivery']",2,POSITIF
Hite Kwang-Jang,4,['delivery'],2,POSITIF
Asian Box,4,['pickup'],1,POSITIF
Smoke on Hope Street,3,[],2,NEGATIF
Myung In Dumplings,4,['delivery'],1,POSITIF
Ham Hung Restaurant,3.5,"['pickup', 'delivery']",1,POSITIF
Highrise Cafe,3.5,"['delivery', 'pickup']",2,POSITIF
Health Winner,1,"['pickup', 'delivery']",0,NEGATIF
KFC,2,"['delivery', 'pickup']",1,NEGATIF
Panda Hut,1.5,[],1,NEGATIF
Olive Branch,4,[],1,POSITIF
Madoros,1,[],0,NEGATIF
Shake Shack,3.5,['delivery'],0,POSITIF
Shin Beijing,3.5,['delivery'],2,POSITIF
Patinette,2.5,[],2,NEGATIF
El Pollo Loco,2,['delivery'],1,NEGATIF
Surawon Tofu House,4.5,[],2,POSITIF
Saffron,3.5,['delivery'],1,POSITIF
CheoGaJib Chicken,4.5,[],0,POSITIF
Grand Café,4,['delivery'],3,POSITIF
Cherry Pick Cafe,4.5,"['pickup', 'delivery']",1,POSITIF
Firenza Pizza,4,"['delivery', 'pickup']",2,POSITIF
Yuchun,4,['delivery'],2,POSITIF
Lakeview Bistro,3.5,['delivery'],2,POSITIF
Nick + Stefs Steakhouse,4,[],3,POSITIF
Papa's Chicken,4.5,['delivery'],2,POSITIF
Gam Ja Gol,4,['delivery'],2,POSITIF
East West Cafe,3,[],1,NEGATIF
Danny Boy's Famous Original Pizzeria,5,[],0,POSITIF
Wakana Sushi,3,[],2,NEGATIF
Amandine Patisserie Cafe KTown,4,"['pickup', 'delivery']",2,POSITIF
Get Bbul,4,"['pickup', 'delivery']",2,POSITIF
Jook Hyang,4.5,"['delivery', 'pickup']",2,POSITIF
Hill Street Bar & Restaurant,4.5,"['pickup', 'delivery']",2,POSITIF
Mendocino Farms,4.5,[],2,POSITIF
Amar Desh Indian Restaurant,4,"['pickup', 'delivery']",2,POSITIF
Oscar’s Coffee,2,[],0,NEGATIF
Tacos Los Reyes,4,[],1,POSITIF
Odaly's Taco Truck,4,[],1,POSITIF
Tikka Taj,3,['delivery'],0,NEGATIF
Vegan Seeds of India,2,['delivery'],0,NEGATIF
Noe Restaurant and Bar,4,['delivery'],3,POSITIF
Moobongri Soondae 1,3.5,[],2,POSITIF
Northgate Market,3.5,[],1,POSITIF
TGI Korean BBQ,4.5,['restaurant_reservation'],2,POSITIF
Yangmani,4.5,[],2,POSITIF
The Shabu,2.5,[],2,NEGATIF
Wako Donkasu,3.5,['delivery'],2,POSITIF
Cutie Pie Cafe,4.5,['delivery'],1,POSITIF
Redwood,3.5,"['pickup', 'delivery']",2,POSITIF
The Gourmet Pizzeria,2.5,['delivery'],1,NEGATIF
Ichiban of Tokyo,3,[],1,NEGATIF
VA Canteen,2.5,[],1,NEGATIF
10k+ Restaurant,2.5,[],1,NEGATIF
Dan's Deli,3.5,['pickup'],1,POSITIF
Salata,3.5,[],2,POSITIF
Cilantro Fresh Mexican Grill,3.5,[],0,POSITIF
McDonald's,2.5,['delivery'],1,NEGATIF
Northgate Market,3.5,[],2,POSITIF
Corner Bakery,3,"['pickup', 'delivery']",2,NEGATIF
Oyabun,3.5,['delivery'],0,POSITIF
Sbarro,2,['pickup'],1,NEGATIF
Miari Noodle House,4,['delivery'],1,POSITIF
GOT PAELLA,4.5,[],0,POSITIF
Young King,4,['delivery'],2,POSITIF
Jeon Ju Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Yooni Table,4.5,"['delivery', 'pickup']",0,POSITIF
Sushi Kiss,4,"['delivery', 'pickup']",1,POSITIF
Pan Holic,2.5,['pickup'],1,NEGATIF
Jin Su Sung Chan,4,[],2,POSITIF
Tacos El Santa Cruz,5,[],0,POSITIF
Hodori Restaurant,3.5,"['pickup', 'delivery']",2,POSITIF
China Bowl Express & Young Hawaiian Barbeque,4,"['delivery', 'pickup']",1,POSITIF
Guelaguetza Restaurante,4,"['delivery', 'pickup']",2,POSITIF
Pho Oh Love,5,"['delivery', 'pickup']",0,POSITIF
Sonsoo Kitchen,5,[],0,POSITIF
Mapo Chicken,4,['delivery'],2,POSITIF
Wings N Stuff,4.5,['delivery'],0,POSITIF
Kae Sung Market,5,[],1,POSITIF
Angelo's Pasta & Grill,5,[],0,POSITIF
Jong Won Paik's Noodle House,4.5,[],1,POSITIF
Belly BombZ Wings Truck & Catering,3,[],2,NEGATIF
PHO 111,4,[],0,POSITIF
Galleria Tonkatsu,4,"['delivery', 'pickup']",2,POSITIF
LA Prime,4,[],4,POSITIF
Hong Kong Banjum,3.5,['delivery'],1,POSITIF
K'Grill Korean Cuisine,4,[],1,POSITIF
Classic Gerry's,5,[],0,POSITIF
The Health Winner at Westin Bonaventure,3.5,[],1,POSITIF
Bongsoongahakdang,3.5,"['delivery', 'pickup']",2,POSITIF
Papa Bear's Kitchen,5,[],0,POSITIF
Chanchos Tacos-Los Angeles,3,[],2,NEGATIF
Witch's Chicken,4.5,['delivery'],0,POSITIF
Baro Gimbap,3.5,['delivery'],0,POSITIF
Jook Hyang 2,5,[],0,POSITIF
Hong Kong Banjum,4,['delivery'],1,POSITIF
New Seoul Hotel Restaurant,5,[],0,POSITIF
Fierce Food Group,5,[],0,POSITIF
dineLA,4,[],0,POSITIF
Captain Lee's Seafood,3,['delivery'],1,NEGATIF
Ninja Sushi Burrito,3,[],2,NEGATIF
True Blue BBQ - Catering,5,[],0,POSITIF
Kabob Express Fusion Truck,3.5,[],1,POSITIF
Game On! Gourmet Food Truck,3,[],2,NEGATIF
Zema,3.5,[],2,POSITIF
MCO at Night/Pocha,5,[],0,POSITIF
Coffee MCO,4.5,['delivery'],2,POSITIF
Jang Choong Dong JokBal,4,[],2,POSITIF
Pressed,4.5,"['delivery', 'pickup']",2,POSITIF
Chosun Galbee,4,['delivery'],3,POSITIF
Pizza Pub,2,[],0,NEGATIF
Food Picnic Day,4,[],1,POSITIF
Noodle Plus,4.5,[],2,POSITIF
Kang Leung Jip,1.5,[],2,NEGATIF
Olympic Burger,4,"['pickup', 'delivery']",1,POSITIF
Baby Bros Pizza & Wings,4,"['pickup', 'delivery']",2,POSITIF
Mandarin Garden Restaurant,4,['delivery'],1,POSITIF
Pho 21,2,[],0,NEGATIF
Yeol Cha U Dong,4.5,[],1,POSITIF
Yanusa,4,['delivery'],1,POSITIF
Peking Dumpling,3.5,[],0,POSITIF
Olympic Cheonggukjang,4.5,['delivery'],2,POSITIF
Vegana Mexicana Street Food,5,[],0,POSITIF
La Taquiza,5,[],0,POSITIF
Shakey's Pizza Parlor,2.5,"['delivery', 'pickup']",2,NEGATIF
Subway Restaurants,5,"['delivery', 'pickup']",1,POSITIF
"The Restaurant at The Standard, Downtown LA",3.5,"['delivery', 'pickup']",2,POSITIF
Speedy Dogs,4.5,[],0,POSITIF
Fruit Cart Girl,5,[],1,POSITIF
Menudo Doña Juana,4,['delivery'],0,POSITIF
Tacos El Compa,3.5,[],1,POSITIF
Taco Saas,5,[],0,POSITIF
MIXT,3.5,"['pickup', 'delivery']",2,POSITIF
Xpress Halal,1,[],0,NEGATIF
Panda Express,3,"['delivery', 'pickup']",1,NEGATIF
Jung Won Paik's Noodle House,4,['delivery'],1,POSITIF
George's Greek Grill,3,"['delivery', 'pickup']",2,NEGATIF
Om Nom Cafe,5,"['pickup', 'delivery']",0,POSITIF
Heritage kitchen food truck,4,[],0,POSITIF
La Strada Cafe,2,[],0,NEGATIF
Krungsri Thai Food,4,"['delivery', 'pickup']",1,POSITIF
Korean Food Cafe,1,[],0,NEGATIF
Mendocino Farms,4.5,[],2,POSITIF
Pez Cantina,4,"['pickup', 'delivery']",2,POSITIF
Togo’s Sandwiches,4,"['pickup', 'delivery']",1,POSITIF
The Patina Group,1,[],0,NEGATIF
My 5 Angels,3.5,['delivery'],1,POSITIF
Tom's Famous Family Restaurant,3,[],1,NEGATIF
Salata,3,[],2,NEGATIF
Weiland's Brewery Underground,3,['delivery'],2,NEGATIF
Belizean Paradise,4.5,['pickup'],1,POSITIF
Mr. Mustache,4.5,[],0,POSITIF
Slices,4.5,"['pickup', 'delivery']",0,POSITIF
Asiago Grilled Cheese,3.5,"['delivery', 'pickup']",1,POSITIF
Cilantro Mexican Grill,2.5,['delivery'],1,NEGATIF
Earl of Sandwich,3.5,"['delivery', 'pickup']",1,POSITIF
Domino's Pizza,2,[],1,NEGATIF
Fuego Fries,5,"['pickup', 'delivery']",2,POSITIF
Señor Fish,3.5,"['delivery', 'pickup']",2,POSITIF
El Taurino,3.5,['delivery'],1,POSITIF
Saffron,3.5,"['delivery', 'pickup']",1,POSITIF
DRAGO Centro,4,['delivery'],3,POSITIF
Pam's Deli Delight,2.5,[],1,NEGATIF
Chinese Street Food,5,[],0,POSITIF
Lemonade,4,"['pickup', 'delivery']",2,POSITIF
Tomo Sushi & Teriyaki,3,['delivery'],1,NEGATIF
Ssam Korean BBQ,4.5,"['pickup', 'delivery']",0,POSITIF
Rincon Taurino,3,[],1,NEGATIF
Little Spring Roll & Bowl,4,"['pickup', 'delivery']",0,POSITIF
Tray DTLA,4.5,['delivery'],0,POSITIF
Birrieria Tlaquepaque,4,"['delivery', 'pickup']",1,POSITIF
Sari Sari Store,3.5,"['pickup', 'delivery']",2,POSITIF
Begins Cafe Catering & Food Service,1,[],1,NEGATIF
71 Above,4,['delivery'],4,POSITIF
Justice Urban Tavern,3.5,['delivery'],2,POSITIF
Rico's Tacos,5,[],0,POSITIF
Shiku,4.5,"['pickup', 'delivery']",0,POSITIF
Golden Road Brewing,4,['delivery'],2,POSITIF
abeautifullife Jamaican Cafe,3.5,"['pickup', 'delivery']",1,POSITIF
Ongpin Express,4,[],0,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Corazon LA,4,[],0,POSITIF
Tyga Bites,2,['delivery'],0,NEGATIF
Merci Clement,4,[],0,POSITIF
Trimana,3,['delivery'],2,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Dalia Cocina Mexicana,5,"['delivery', 'pickup']",0,POSITIF
Bok Bok Chicken,4,"['delivery', 'pickup']",2,POSITIF
Badmaash - Downtown LA,4,[],2,POSITIF
The Oyster Gourmet,4,['delivery'],2,POSITIF
El Pollo Loco,3,"['pickup', 'delivery']",1,NEGATIF
Pei Wei Asian Market,2,[],2,NEGATIF
Prawn Coastal,4,"['delivery', 'pickup']",2,POSITIF
Villa Moreliana,4.5,"['pickup', 'delivery']",1,POSITIF
Bento Ya,3,['delivery'],1,NEGATIF
Moon Rabbit,4.5,[],0,POSITIF
Blue Ladder Cafe,3.5,['delivery'],0,POSITIF
Azay,4.5,"['delivery', 'pickup']",2,POSITIF
Lucky Bird,3.5,['delivery'],2,POSITIF
Horse Thief BBQ,3.5,['delivery'],2,POSITIF
Bunker Hill Bar & Grill,3.5,"['pickup', 'delivery']",2,POSITIF
Nice Coffee,4.5,['delivery'],2,POSITIF
Tacos Los Primos De Arandas Jalisco,5,[],0,POSITIF
RIKE,4.5,"['delivery', 'pickup']",2,POSITIF
Eggslut,4,['delivery'],1,POSITIF
208 Taco Truck,3,[],0,NEGATIF
City Club LA,4,[],0,POSITIF
Sticky Rice,4,"['pickup', 'delivery']",2,POSITIF
La Tostaderia,4,"['delivery', 'pickup']",2,POSITIF
JiST Cafe,4,"['pickup', 'delivery']",2,POSITIF
Jose Chiquito,4,['delivery'],1,POSITIF
Sarita's Pupuseria,3.5,"['pickup', 'delivery']",1,POSITIF
Berlin Currywurst,4,"['pickup', 'delivery']",2,POSITIF
"Juicy, Bouquets & Biónicos",4.5,"['delivery', 'pickup']",1,POSITIF
Tacos Tumbras a Tomas,4,['delivery'],1,POSITIF
Wexler's Deli,3.5,"['delivery', 'pickup']",2,POSITIF
Mike's Deli 2,4.5,"['pickup', 'delivery']",2,POSITIF
Olio GCM Wood Fired Pizzeria,4,"['delivery', 'pickup']",2,POSITIF
Belcampo - DTLA/Grand Central Market,3.5,"['pickup', 'delivery']",2,POSITIF
Thai Fresh Cafe,3.5,"['pickup', 'delivery']",1,POSITIF
Dha Rae Ok,4,['delivery'],2,POSITIF
sweetgreen,3.5,"['pickup', 'delivery']",2,POSITIF
